2019-01-05 11:23:51,738 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@490ab905: startup date [Sat Jan 05 11:23:51 EST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-01-05 11:23:52,929 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/mmarwa/devtools/apache-activemq-5.15.8/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-01-05 11:23:53,702 | INFO  | PListStore:[/home/mmarwa/devtools/apache-activemq-5.15.8/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-01-05 11:23:53,906 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-34255-1546705433722-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-01-05 11:23:53,924 | INFO  | Listening for connections at: tcp://desk1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 11:23:53,925 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:23:53,928 | INFO  | Listening for connections at: amqp://desk1:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 11:23:53,930 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:23:53,933 | INFO  | Listening for connections at: stomp://desk1:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 11:23:53,935 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:23:53,939 | INFO  | Listening for connections at: mqtt://desk1:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 11:23:53,941 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:23:53,947 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-01-05 11:23:53,994 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-01-05 11:23:54,054 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7d9e8ef7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-01-05 11:23:54,116 | INFO  | Listening for connections at ws://desk1:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-01-05 11:23:54,117 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:23:54,118 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-34255-1546705433722-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-01-05 11:23:54,119 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-01-05 11:23:54,552 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-01-05 11:23:54,931 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-01-05 11:23:54,931 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-01-05 11:23:54,984 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-01-05 11:23:55,193 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-01-05 11:23:55,257 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-01-05 11:26:03,190 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@490ab905: startup date [Sat Jan 05 11:26:03 EST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-01-05 11:26:04,272 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/mmarwa/devtools/apache-activemq-5.15.8/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-01-05 11:26:04,514 | INFO  | Page File: /home/mmarwa/devtools/apache-activemq-5.15.8/data/kahadb/db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-01-05 11:26:04,518 | INFO  | Page File: /home/mmarwa/devtools/apache-activemq-5.15.8/data/kahadb/db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-01-05 11:26:04,520 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-01-05 11:26:04,542 | INFO  | PListStore:[/home/mmarwa/devtools/apache-activemq-5.15.8/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-01-05 11:26:04,788 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-37085-1546705564552-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-01-05 11:26:04,803 | INFO  | Listening for connections at: tcp://desk1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 11:26:04,805 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:26:04,810 | INFO  | Listening for connections at: amqp://desk1:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 11:26:04,812 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:26:04,817 | INFO  | Listening for connections at: stomp://desk1:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 11:26:04,819 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:26:04,823 | INFO  | Listening for connections at: mqtt://desk1:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 11:26:04,827 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:26:04,833 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-01-05 11:26:04,878 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-01-05 11:26:04,946 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@42530531{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-01-05 11:26:04,984 | INFO  | Listening for connections at ws://desk1:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-01-05 11:26:04,985 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 11:26:04,986 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-37085-1546705564552-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-01-05 11:26:04,988 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-01-05 11:26:05,489 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-01-05 11:26:05,815 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-01-05 11:26:05,815 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-01-05 11:26:05,858 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-01-05 11:26:06,086 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-01-05 11:26:06,156 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-01-05 11:53:28,852 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-37085-1546705564552-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-24
2019-01-05 11:53:29,152 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2019-01-05 11:53:29,155 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2019-01-05 11:53:29,157 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2019-01-05 11:53:29,161 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2019-01-05 11:53:29,464 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2019-01-05 11:53:29,696 | INFO  | PListStore:[/home/mmarwa/devtools/apache-activemq-5.15.8/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-24
2019-01-05 11:53:29,698 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2019-01-05 11:53:29,700 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2019-01-05 11:53:29,818 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2019-01-05 11:53:55,204 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-37085-1546705564552-0:1) uptime 27 minutes | org.apache.activemq.broker.BrokerService | Thread-24
2019-01-05 11:53:55,205 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-37085-1546705564552-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-24
2019-01-05 11:53:55,207 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@490ab905: startup date [Sat Jan 05 11:26:03 EST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-24
2019-01-05 11:53:55,380 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-24
2019-01-05 12:18:23,346 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@490ab905: startup date [Sat Jan 05 12:18:23 EST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-01-05 12:18:24,953 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/mmarwa/devtools/apache-activemq-5.15.8/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-01-05 12:18:25,343 | INFO  | Page File: /home/mmarwa/devtools/apache-activemq-5.15.8/data/kahadb/db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-01-05 12:18:25,373 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-01-05 12:18:25,378 | INFO  | Page File: /home/mmarwa/devtools/apache-activemq-5.15.8/data/kahadb/db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-01-05 12:18:25,414 | INFO  | PListStore:[/home/mmarwa/devtools/apache-activemq-5.15.8/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-01-05 12:18:25,691 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-36459-1546708705428-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-01-05 12:18:25,727 | INFO  | Listening for connections at: tcp://desk1:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 12:18:25,731 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 12:18:25,759 | INFO  | Listening for connections at: amqp://desk1:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 12:18:25,762 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 12:18:25,768 | INFO  | Listening for connections at: stomp://desk1:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 12:18:25,777 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 12:18:25,782 | INFO  | Listening for connections at: mqtt://desk1:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-01-05 12:18:25,784 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 12:18:25,801 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2019-01-05 12:18:25,891 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2019-01-05 12:18:26,009 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@181e731e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-01-05 12:18:26,062 | INFO  | Listening for connections at ws://desk1:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-01-05 12:18:26,063 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-01-05 12:18:26,064 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:desk1-36459-1546708705428-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-01-05 12:18:26,065 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-01-05 12:18:26,909 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-01-05 12:18:27,544 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-01-05 12:18:27,545 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-01-05 12:18:27,632 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-01-05 12:18:27,908 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-01-05 12:18:27,994 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-01-05 12:49:35,909 | WARN  | Transport Connection to: tcp://127.0.0.1:50804 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50804@61616
2019-01-05 12:49:46,525 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1196982797-42
2019-01-05 12:51:40,200 | WARN  | Transport Connection to: tcp://127.0.0.1:50904 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50904@61616
2019-01-05 12:53:10,005 | WARN  | Transport Connection to: tcp://127.0.0.1:50932 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50932@61616
2019-01-05 12:55:25,453 | WARN  | Transport Connection to: tcp://127.0.0.1:50950 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:50950@61616
2019-01-05 12:58:23,048 | WARN  | Transport Connection to: tcp://127.0.0.1:51020 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51020@61616
2019-01-05 13:00:48,283 | WARN  | Transport Connection to: tcp://127.0.0.1:51048 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51048@61616
2019-01-05 13:04:36,388 | WARN  | Transport Connection to: tcp://127.0.0.1:51088 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51088@61616
2019-01-05 13:06:51,527 | WARN  | Transport Connection to: tcp://127.0.0.1:51436 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51436@61616
2019-01-05 13:08:48,228 | WARN  | Transport Connection to: tcp://127.0.0.1:51650 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51650@61616
2019-01-05 13:08:59,695 | WARN  | Transport Connection to: tcp://127.0.0.1:51776 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51776@61616
2019-01-05 13:14:57,626 | WARN  | Transport Connection to: tcp://127.0.0.1:51934 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51934@61616
2019-01-05 13:17:25,527 | WARN  | Transport Connection to: tcp://127.0.0.1:51944 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51944@61616
